id,id_pais,id_material,fecha,id_vendedor,id_comprador,venta
10441,8,55,2015-01-06 00:00:00,3,114,32
10442,8,55,2015-01-12 00:00:00,9,156,540
10443,8,55,2015-01-12 00:00:00,19,32,445
10444,8,55,2015-01-12 00:00:00,16,122,519
10445,8,55,2015-01-12 00:00:00,5,21,104
10446,8,55,2015-01-17 00:00:00,4,7,1033
10447,8,55,2015-01-17 00:00:00,18,234,518
10448,8,55,2015-01-17 00:00:00,17,93,603
10449,8,55,2015-01-18 00:00:00,3,2,576
10450,8,55,2015-01-20 00:00:00,17,86,215
10451,8,55,2015-01-20 00:00:00,16,131,5
10452,8,55,2015-01-20 00:00:00,19,29,2
10453,8,55,2015-01-20 00:00:00,5,243,0
10454,8,56,2015-01-02 00:00:00,3,183,54
10455,8,56,2015-01-02 00:00:00,6,210,15
10456,8,56,2015-01-03 00:00:00,1,84,4
10457,8,56,2015-01-03 00:00:00,4,102,20
10458,8,56,2015-01-03 00:00:00,5,125,1
10459,8,56,2015-01-03 00:00:00,18,68,0
10460,8,56,2015-01-04 00:00:00,9,45,41
10461,8,56,2015-01-05 00:00:00,7,116,737
10462,8,56,2015-01-05 00:00:00,13,120,0
10463,8,56,2015-01-05 00:00:00,4,191,5
10464,8,56,2015-01-05 00:00:00,18,154,2
10465,8,56,2015-01-07 00:00:00,18,178,151
10466,8,56,2015-01-08 00:00:00,1,143,251
10467,8,56,2015-01-08 00:00:00,19,60,48
10468,8,56,2015-01-09 00:00:00,13,62,87
10469,8,56,2015-01-09 00:00:00,19,176,26
10470,8,56,2015-01-09 00:00:00,17,53,16
10471,8,56,2015-01-13 00:00:00,18,77,1418
10472,8,56,2015-01-13 00:00:00,15,124,1023
10473,8,56,2015-01-13 00:00:00,17,105,255
10474,8,56,2015-01-14 00:00:00,5,151,186
10475,8,56,2015-01-16 00:00:00,12,193,35
10476,8,56,2015-01-16 00:00:00,6,128,573
10477,8,56,2015-01-16 00:00:00,13,34,58
10478,8,56,2015-01-18 00:00:00,14,100,758
10479,8,56,2015-01-18 00:00:00,8,185,505
10480,8,56,2015-01-18 00:00:00,15,113,242
10481,8,56,2015-01-18 00:00:00,6,160,104
10482,8,56,2015-01-20 00:00:00,13,5,2
10483,8,57,2015-01-03 00:00:00,13,171,441
10484,8,57,2015-01-03 00:00:00,6,6,120
10485,8,57,2015-01-03 00:00:00,5,224,26
10486,8,57,2015-01-05 00:00:00,7,199,35
10487,8,57,2015-01-05 00:00:00,13,58,76
10488,8,57,2015-01-09 00:00:00,5,68,58
10489,8,57,2015-01-09 00:00:00,2,116,359
10490,8,57,2015-01-09 00:00:00,3,20,1181
10491,8,57,2015-01-09 00:00:00,6,100,46
10492,8,57,2015-01-11 00:00:00,6,59,60
10493,8,57,2015-01-11 00:00:00,14,55,541
10494,8,57,2015-01-11 00:00:00,17,132,256
10495,8,57,2015-01-11 00:00:00,3,179,5
10496,8,57,2015-01-12 00:00:00,5,234,214
10497,8,57,2015-01-12 00:00:00,6,20,33
10498,8,57,2015-01-12 00:00:00,9,240,33
10499,8,57,2015-01-14 00:00:00,15,203,0
10500,8,57,2015-01-16 00:00:00,18,14,1034
10501,8,57,2015-01-18 00:00:00,1,140,10
10502,8,57,2015-01-18 00:00:00,7,101,2
10503,9,1,2015-01-04 00:00:00,1,28,204
10504,9,1,2015-01-04 00:00:00,5,38,52
10505,9,1,2015-01-04 00:00:00,9,209,337
10506,9,1,2015-01-09 00:00:00,16,8,485
10507,9,1,2015-01-09 00:00:00,9,140,36
10508,9,1,2015-01-10 00:00:00,3,36,83
10509,9,1,2015-01-11 00:00:00,8,216,791
10510,9,1,2015-01-11 00:00:00,5,118,190
10511,9,1,2015-01-12 00:00:00,9,8,439
10512,9,1,2015-01-12 00:00:00,19,91,53
10513,9,1,2015-01-12 00:00:00,10,101,10
10514,9,1,2015-01-12 00:00:00,15,238,20
10515,9,1,2015-01-16 00:00:00,6,218,42
10516,9,1,2015-01-16 00:00:00,3,3,977
10517,9,1,2015-01-18 00:00:00,9,168,279
10518,9,1,2015-01-19 00:00:00,8,32,300
10519,9,1,2015-01-19 00:00:00,17,138,1
10520,9,1,2015-01-19 00:00:00,3,170,52
10521,9,1,2015-01-19 00:00:00,1,146,38
10522,9,2,2015-01-04 00:00:00,11,52,372
10523,9,2,2015-01-04 00:00:00,15,56,119
10524,9,2,2015-01-04 00:00:00,15,219,45
10525,9,2,2015-01-06 00:00:00,15,46,474
10526,9,2,2015-01-10 00:00:00,13,167,897
10527,9,2,2015-01-10 00:00:00,3,25,292
10528,9,2,2015-01-10 00:00:00,13,27,123
10529,9,2,2015-01-10 00:00:00,2,5,10
10530,9,2,2015-01-12 00:00:00,16,180,891
10531,9,2,2015-01-12 00:00:00,3,72,57
10532,9,2,2015-01-12 00:00:00,14,152,0
10533,9,2,2015-01-12 00:00:00,4,192,0
10534,9,2,2015-01-15 00:00:00,3,99,222
10535,9,2,2015-01-15 00:00:00,17,88,325
10536,9,2,2015-01-15 00:00:00,14,233,977
10537,9,2,2015-01-16 00:00:00,14,69,644
10538,9,2,2015-01-16 00:00:00,9,207,149
10539,9,2,2015-01-16 00:00:00,4,215,0
10540,9,2,2015-01-17 00:00:00,14,202,632
10541,9,3,2015-01-03 00:00:00,15,212,23
10542,9,3,2015-01-03 00:00:00,9,100,4
10543,9,3,2015-01-03 00:00:00,13,162,1
10544,9,3,2015-01-03 00:00:00,4,29,0
10545,9,3,2015-01-04 00:00:00,10,172,244
10546,9,3,2015-01-04 00:00:00,5,181,145
10547,9,3,2015-01-04 00:00:00,18,222,52
10548,9,3,2015-01-04 00:00:00,12,142,4
10549,9,3,2015-01-05 00:00:00,16,177,462
10550,9,3,2015-01-05 00:00:00,8,77,23
10551,9,3,2015-01-05 00:00:00,16,10,1
10552,9,3,2015-01-06 00:00:00,6,175,365
10553,9,3,2015-01-06 00:00:00,15,156,30
10554,9,3,2015-01-07 00:00:00,9,84,119
10555,9,3,2015-01-07 00:00:00,10,96,49
10556,9,3,2015-01-11 00:00:00,8,51,747
10557,9,3,2015-01-13 00:00:00,11,30,174
10558,9,3,2015-01-13 00:00:00,1,112,145
10559,9,3,2015-01-13 00:00:00,9,187,39
10560,9,3,2015-01-16 00:00:00,7,106,621
10561,9,3,2015-01-19 00:00:00,3,36,1256
10562,9,4,2015-01-03 00:00:00,4,61,84
10563,9,4,2015-01-03 00:00:00,2,121,30
10564,9,4,2015-01-04 00:00:00,10,31,24
10565,9,4,2015-01-04 00:00:00,17,185,0
10566,9,4,2015-01-10 00:00:00,1,113,103
10567,9,4,2015-01-10 00:00:00,6,110,440
10568,9,4,2015-01-10 00:00:00,16,140,44
10569,9,4,2015-01-15 00:00:00,14,46,1364
10570,9,4,2015-01-15 00:00:00,17,110,15
10571,9,4,2015-01-15 00:00:00,13,72,221
10572,9,4,2015-01-15 00:00:00,7,214,94
10573,9,4,2015-01-16 00:00:00,4,68,342
10574,9,5,2015-01-02 00:00:00,14,145,94
10575,9,5,2015-01-02 00:00:00,16,154,76
10576,9,5,2015-01-02 00:00:00,14,184,347
10577,9,5,2015-01-03 00:00:00,11,134,32
10578,9,5,2015-01-05 00:00:00,16,135,818
10579,9,5,2015-01-05 00:00:00,19,39,179
10580,9,5,2015-01-07 00:00:00,7,215,177
10581,9,5,2015-01-08 00:00:00,9,173,540
10582,9,5,2015-01-08 00:00:00,7,143,31
10583,9,5,2015-01-10 00:00:00,12,118,589
10584,9,5,2015-01-10 00:00:00,18,161,62
10585,9,5,2015-01-12 00:00:00,4,67,295
10586,9,5,2015-01-17 00:00:00,3,110,149
10587,9,5,2015-01-17 00:00:00,16,189,400
10588,9,6,2015-01-03 00:00:00,10,193,488
10589,9,6,2015-01-05 00:00:00,9,27,130
10590,9,6,2015-01-05 00:00:00,14,137,189
10591,9,6,2015-01-05 00:00:00,5,232,21
10592,9,6,2015-01-07 00:00:00,19,23,576
10593,9,6,2015-01-07 00:00:00,15,21,212
10594,9,6,2015-01-08 00:00:00,4,91,260
10595,9,6,2015-01-08 00:00:00,15,161,100
10596,9,6,2015-01-08 00:00:00,3,113,59
10597,9,6,2015-01-08 00:00:00,8,43,42
10598,9,6,2015-01-09 00:00:00,4,92,20
10599,9,6,2015-01-12 00:00:00,16,217,347
10600,9,6,2015-01-12 00:00:00,17,6,219
10601,9,6,2015-01-14 00:00:00,6,134,391
10602,9,6,2015-01-14 00:00:00,16,228,21
10603,9,6,2015-01-15 00:00:00,4,138,33
10604,9,6,2015-01-16 00:00:00,3,59,36
10605,9,6,2015-01-16 00:00:00,15,219,13
10606,9,6,2015-01-17 00:00:00,6,220,186
10607,9,6,2015-01-17 00:00:00,8,95,142
10608,9,6,2015-01-19 00:00:00,13,192,39
10609,9,6,2015-01-19 00:00:00,2,93,290
10610,9,6,2015-01-19 00:00:00,14,154,452
10611,9,6,2015-01-19 00:00:00,16,155,87
10612,9,7,2015-01-05 00:00:00,17,109,57
10613,9,7,2015-01-06 00:00:00,9,66,261
10614,9,7,2015-01-06 00:00:00,7,4,597
10615,9,7,2015-01-06 00:00:00,18,31,33
10616,9,7,2015-01-06 00:00:00,4,182,9
10617,9,7,2015-01-07 00:00:00,19,106,0
10618,9,7,2015-01-07 00:00:00,7,177,2
10619,9,7,2015-01-07 00:00:00,19,126,0
10620,9,7,2015-01-08 00:00:00,2,29,0
10621,9,7,2015-01-08 00:00:00,9,75,0
10622,9,7,2015-01-09 00:00:00,1,95,221
10623,9,7,2015-01-09 00:00:00,11,20,231
10624,9,7,2015-01-09 00:00:00,6,110,18
10625,9,7,2015-01-10 00:00:00,15,230,252
10626,9,7,2015-01-10 00:00:00,12,120,67
10627,9,7,2015-01-10 00:00:00,10,187,67
10628,9,7,2015-01-10 00:00:00,15,239,36
10629,9,7,2015-01-14 00:00:00,12,1,1296
10630,9,7,2015-01-14 00:00:00,2,137,102
10631,9,7,2015-01-14 00:00:00,17,78,7
10632,9,7,2015-01-14 00:00:00,11,233,0
10633,9,7,2015-01-15 00:00:00,2,69,34
10634,9,7,2015-01-15 00:00:00,19,9,40
10635,9,7,2015-01-16 00:00:00,7,94,20
10636,9,7,2015-01-16 00:00:00,11,200,9
10637,9,7,2015-01-17 00:00:00,11,84,27
10638,9,7,2015-01-19 00:00:00,13,106,95
10639,9,7,2015-01-20 00:00:00,12,214,216
10640,9,7,2015-01-20 00:00:00,16,207,159
10641,9,8,2015-01-02 00:00:00,7,100,453
10642,9,8,2015-01-02 00:00:00,13,121,50
10643,9,8,2015-01-02 00:00:00,14,56,5
10644,9,8,2015-01-02 00:00:00,17,242,19
10645,9,8,2015-01-03 00:00:00,12,100,67
10646,9,8,2015-01-03 00:00:00,2,116,99
10647,9,8,2015-01-03 00:00:00,6,96,83
10648,9,8,2015-01-03 00:00:00,4,103,8
10649,9,8,2015-01-04 00:00:00,3,150,185
10650,9,8,2015-01-04 00:00:00,1,75,622
10651,9,8,2015-01-04 00:00:00,17,160,78
10652,9,8,2015-01-04 00:00:00,7,97,7
10653,9,8,2015-01-05 00:00:00,4,33,166
10654,9,8,2015-01-05 00:00:00,1,134,3
10655,9,8,2015-01-05 00:00:00,3,236,35
10656,9,8,2015-01-08 00:00:00,7,71,140
10657,9,8,2015-01-08 00:00:00,8,152,16
10658,9,8,2015-01-08 00:00:00,7,145,1
10659,9,8,2015-01-09 00:00:00,13,69,32
10660,9,8,2015-01-09 00:00:00,3,197,0
10661,9,8,2015-01-10 00:00:00,1,31,41
10662,9,8,2015-01-10 00:00:00,16,110,44
10663,9,8,2015-01-10 00:00:00,13,105,7
10664,9,8,2015-01-10 00:00:00,4,220,61
10665,9,8,2015-01-15 00:00:00,15,115,655
10666,9,8,2015-01-18 00:00:00,8,68,1405
10667,9,8,2015-01-19 00:00:00,10,100,95
10668,9,8,2015-01-19 00:00:00,6,184,352
10669,9,8,2015-01-20 00:00:00,3,176,939
10670,9,8,2015-01-20 00:00:00,14,242,10
10671,9,8,2015-01-20 00:00:00,15,152,41
10672,9,8,2015-01-20 00:00:00,3,133,22
10673,9,9,2015-01-03 00:00:00,1,45,10
10674,9,9,2015-01-03 00:00:00,15,106,346
10675,9,9,2015-01-07 00:00:00,11,63,30
10676,9,9,2015-01-07 00:00:00,5,63,1210
10677,9,9,2015-01-07 00:00:00,2,80,230
10678,9,9,2015-01-07 00:00:00,6,238,15
10679,9,9,2015-01-09 00:00:00,15,179,438
10680,9,9,2015-01-09 00:00:00,18,30,195
10681,9,9,2015-01-09 00:00:00,16,44,39
10682,9,9,2015-01-09 00:00:00,16,91,59
10683,9,9,2015-01-10 00:00:00,4,47,421
10684,9,9,2015-01-13 00:00:00,19,227,653
10685,9,9,2015-01-13 00:00:00,15,28,101
10686,9,9,2015-01-13 00:00:00,12,239,33
10687,9,9,2015-01-14 00:00:00,12,118,405
10688,9,9,2015-01-14 00:00:00,1,43,320
10689,9,9,2015-01-14 00:00:00,6,91,4
10690,9,9,2015-01-15 00:00:00,1,231,7
10691,9,9,2015-01-16 00:00:00,3,103,246
10692,9,9,2015-01-16 00:00:00,1,66,32
10693,9,10,2015-01-03 00:00:00,2,35,222
10694,9,10,2015-01-03 00:00:00,16,172,1062
10695,9,10,2015-01-03 00:00:00,7,88,55
10696,9,10,2015-01-03 00:00:00,19,128,20
10697,9,10,2015-01-05 00:00:00,11,163,552
10698,9,10,2015-01-05 00:00:00,13,82,36
10699,9,10,2015-01-05 00:00:00,11,209,59
10700,9,10,2015-01-05 00:00:00,3,130,18
10701,9,10,2015-01-10 00:00:00,17,33,2186
10702,9,10,2015-01-10 00:00:00,10,94,72
10703,9,10,2015-01-10 00:00:00,19,159,728
10704,9,10,2015-01-11 00:00:00,17,160,13
10705,9,10,2015-01-11 00:00:00,16,217,173
10706,9,10,2015-01-11 00:00:00,9,213,11
10707,9,10,2015-01-12 00:00:00,19,238,18
10708,9,10,2015-01-12 00:00:00,17,177,4
10709,9,10,2015-01-12 00:00:00,9,225,3
10710,9,10,2015-01-13 00:00:00,5,31,247
10711,9,10,2015-01-15 00:00:00,19,134,258
10712,9,10,2015-01-15 00:00:00,5,115,827
10713,9,10,2015-01-15 00:00:00,11,230,74
10714,9,10,2015-01-16 00:00:00,14,4,161
10715,9,10,2015-01-16 00:00:00,6,84,1
10716,9,10,2015-01-16 00:00:00,8,188,3
10717,9,10,2015-01-16 00:00:00,17,48,2
10718,9,10,2015-01-17 00:00:00,5,183,103
10719,9,10,2015-01-17 00:00:00,6,103,121
10720,9,10,2015-01-17 00:00:00,19,192,47
10721,9,10,2015-01-18 00:00:00,12,212,99
10722,9,10,2015-01-18 00:00:00,17,6,30
10723,9,11,2015-01-02 00:00:00,6,70,854
10724,9,11,2015-01-02 00:00:00,5,108,56
10725,9,11,2015-01-02 00:00:00,16,119,15
10726,9,11,2015-01-02 00:00:00,10,3,13
10727,9,11,2015-01-03 00:00:00,3,123,9
10728,9,11,2015-01-03 00:00:00,10,176,4
10729,9,11,2015-01-03 00:00:00,18,135,2
10730,9,11,2015-01-06 00:00:00,12,80,646
10731,9,11,2015-01-06 00:00:00,19,145,96
10732,9,11,2015-01-06 00:00:00,18,131,265
10733,9,11,2015-01-13 00:00:00,1,233,2591
10734,9,11,2015-01-13 00:00:00,15,151,537
10735,9,11,2015-01-13 00:00:00,6,101,341
10736,9,11,2015-01-13 00:00:00,1,152,35
10737,9,11,2015-01-15 00:00:00,10,63,187
10738,9,11,2015-01-19 00:00:00,16,12,1762
10739,9,11,2015-01-19 00:00:00,16,49,367
10740,9,11,2015-01-19 00:00:00,6,53,155
10741,9,11,2015-01-20 00:00:00,16,189,25
10742,9,12,2015-01-02 00:00:00,15,36,60
10743,9,12,2015-01-02 00:00:00,13,81,1
10744,9,12,2015-01-02 00:00:00,11,228,0
10745,9,12,2015-01-04 00:00:00,12,9,116
10746,9,12,2015-01-04 00:00:00,8,212,2
10747,9,12,2015-01-05 00:00:00,19,215,5
10748,9,12,2015-01-05 00:00:00,4,31,4
10749,9,12,2015-01-05 00:00:00,10,121,0
10750,9,12,2015-01-06 00:00:00,7,12,418
10751,9,12,2015-01-06 00:00:00,12,208,163
10752,9,12,2015-01-06 00:00:00,6,236,183
10753,9,12,2015-01-09 00:00:00,8,131,8
10754,9,12,2015-01-11 00:00:00,16,32,455
10755,9,12,2015-01-11 00:00:00,15,204,216
10756,9,12,2015-01-11 00:00:00,11,5,16
10757,9,12,2015-01-13 00:00:00,15,171,83
10758,9,12,2015-01-13 00:00:00,9,185,1
10759,9,12,2015-01-13 00:00:00,3,3,9
10760,9,12,2015-01-15 00:00:00,7,137,384
10761,9,12,2015-01-15 00:00:00,11,18,76
10762,9,12,2015-01-15 00:00:00,4,112,86
10763,9,12,2015-01-17 00:00:00,11,11,302
10764,9,12,2015-01-17 00:00:00,13,155,51
10765,9,12,2015-01-20 00:00:00,9,53,209
10766,9,13,2015-01-02 00:00:00,17,102,111
10767,9,13,2015-01-02 00:00:00,6,52,62
10768,9,13,2015-01-02 00:00:00,8,214,37
10769,9,13,2015-01-02 00:00:00,11,38,6
10770,9,13,2015-01-03 00:00:00,4,113,30
10771,9,13,2015-01-03 00:00:00,8,241,0
10772,9,13,2015-01-03 00:00:00,13,57,8
10773,9,13,2015-01-08 00:00:00,4,170,550
10774,9,13,2015-01-09 00:00:00,9,15,5
10775,9,13,2015-01-10 00:00:00,7,144,510
10776,9,13,2015-01-10 00:00:00,16,70,216
10777,9,13,2015-01-10 00:00:00,15,164,21
10778,9,13,2015-01-10 00:00:00,9,153,54
10779,9,13,2015-01-11 00:00:00,11,105,445
10780,9,13,2015-01-11 00:00:00,16,25,359
10781,9,13,2015-01-13 00:00:00,3,142,510
10782,9,13,2015-01-15 00:00:00,19,153,686
10783,9,13,2015-01-15 00:00:00,16,178,73
10784,9,13,2015-01-15 00:00:00,15,23,440
10785,9,13,2015-01-17 00:00:00,1,53,1114
10786,9,13,2015-01-17 00:00:00,19,177,63
10787,9,13,2015-01-18 00:00:00,2,231,234
10788,9,13,2015-01-18 00:00:00,9,107,157
10789,9,13,2015-01-19 00:00:00,18,233,32
10790,9,13,2015-01-19 00:00:00,15,42,149
10791,9,13,2015-01-19 00:00:00,19,86,31
10792,9,13,2015-01-20 00:00:00,10,174,38
10793,9,13,2015-01-20 00:00:00,4,193,383
10794,9,14,2015-01-02 00:00:00,8,161,510
10795,9,14,2015-01-02 00:00:00,14,146,225
10796,9,14,2015-01-02 00:00:00,14,209,2
10797,9,14,2015-01-02 00:00:00,19,17,0
10798,9,14,2015-01-03 00:00:00,17,57,91
10799,9,14,2015-01-03 00:00:00,16,53,91
10800,9,14,2015-01-04 00:00:00,15,165,285
10801,9,14,2015-01-07 00:00:00,13,74,355
10802,9,14,2015-01-09 00:00:00,18,51,284
10803,9,14,2015-01-09 00:00:00,1,223,748
10804,9,14,2015-01-09 00:00:00,11,156,1319
10805,9,14,2015-01-11 00:00:00,5,142,729
10806,9,14,2015-01-13 00:00:00,11,55,2431
10807,9,14,2015-01-13 00:00:00,16,157,0
10808,9,14,2015-01-13 00:00:00,2,5,0
10809,9,14,2015-01-16 00:00:00,18,24,1287
10810,9,14,2015-01-19 00:00:00,15,102,926
10811,9,14,2015-01-19 00:00:00,2,236,196
10812,9,14,2015-01-20 00:00:00,19,217,28
10813,9,14,2015-01-20 00:00:00,7,52,326
10814,9,14,2015-01-20 00:00:00,12,13,25
10815,9,14,2015-01-20 00:00:00,2,232,35
10816,9,15,2015-01-03 00:00:00,9,150,256
10817,9,15,2015-01-04 00:00:00,10,189,544
10818,9,15,2015-01-04 00:00:00,4,230,57
10819,9,15,2015-01-05 00:00:00,18,136,505
10820,9,15,2015-01-05 00:00:00,18,243,438
10821,9,15,2015-01-07 00:00:00,18,118,372
10822,9,15,2015-01-10 00:00:00,19,105,485
10823,9,15,2015-01-10 00:00:00,1,55,210
10824,9,15,2015-01-11 00:00:00,7,216,33
10825,9,15,2015-01-11 00:00:00,19,157,25
10826,9,15,2015-01-13 00:00:00,17,205,2
10827,9,15,2015-01-13 00:00:00,4,71,1
10828,9,15,2015-01-13 00:00:00,10,72,0
10829,9,15,2015-01-13 00:00:00,12,158,0
10830,9,15,2015-01-14 00:00:00,10,111,111
10831,9,15,2015-01-14 00:00:00,11,117,195
10832,9,15,2015-01-15 00:00:00,9,71,99
10833,9,15,2015-01-15 00:00:00,13,87,2
10834,9,15,2015-01-18 00:00:00,7,176,742
10835,9,15,2015-01-18 00:00:00,2,219,11
10836,9,15,2015-01-19 00:00:00,17,130,388
10837,9,15,2015-01-19 00:00:00,16,31,22
10838,9,15,2015-01-19 00:00:00,16,156,42
10839,9,16,2015-01-04 00:00:00,5,177,27
10840,9,16,2015-01-04 00:00:00,19,28,1093
10841,9,16,2015-01-04 00:00:00,17,116,139
10842,9,16,2015-01-05 00:00:00,5,47,92
10843,9,16,2015-01-05 00:00:00,2,145,0
10844,9,16,2015-01-10 00:00:00,13,139,4
10845,9,16,2015-01-13 00:00:00,1,15,665
10846,9,16,2015-01-16 00:00:00,8,67,1184
10847,9,16,2015-01-16 00:00:00,18,17,11
10848,9,17,2015-01-02 00:00:00,19,72,186
10849,9,17,2015-01-02 00:00:00,1,107,73
10850,9,17,2015-01-02 00:00:00,16,146,3
10851,9,17,2015-01-03 00:00:00,4,2,958
10852,9,17,2015-01-03 00:00:00,12,74,1
10853,9,17,2015-01-03 00:00:00,11,164,21
10854,9,17,2015-01-03 00:00:00,16,244,7
10855,9,17,2015-01-04 00:00:00,10,148,0
10856,9,17,2015-01-04 00:00:00,16,75,0
10857,9,17,2015-01-04 00:00:00,8,182,0
10858,9,17,2015-01-09 00:00:00,7,129,961
10859,9,17,2015-01-11 00:00:00,10,133,79
10860,9,17,2015-01-11 00:00:00,3,83,94
10861,9,17,2015-01-11 00:00:00,15,169,373
10862,9,17,2015-01-17 00:00:00,16,63,719
10863,9,17,2015-01-17 00:00:00,19,236,1108
10864,9,17,2015-01-19 00:00:00,1,195,713
10865,9,17,2015-01-19 00:00:00,4,101,545
10866,9,17,2015-01-19 00:00:00,14,73,6
10867,9,17,2015-01-19 00:00:00,14,2,50
10868,9,17,2015-01-20 00:00:00,8,119,113
10869,9,17,2015-01-20 00:00:00,2,75,86
10870,9,17,2015-01-20 00:00:00,18,39,6
10871,9,18,2015-01-02 00:00:00,17,219,507
10872,9,18,2015-01-02 00:00:00,17,124,32
10873,9,18,2015-01-02 00:00:00,4,139,0
10874,9,18,2015-01-02 00:00:00,15,163,0
10875,9,18,2015-01-03 00:00:00,11,206,0
10876,9,18,2015-01-03 00:00:00,8,26,0
10877,9,18,2015-01-05 00:00:00,15,150,241
10878,9,18,2015-01-05 00:00:00,2,81,371
10879,9,18,2015-01-05 00:00:00,17,73,23
10880,9,18,2015-01-05 00:00:00,12,121,7
10881,9,18,2015-01-08 00:00:00,17,207,2181
10882,9,18,2015-01-08 00:00:00,12,132,7
10883,9,18,2015-01-09 00:00:00,8,175,382
10884,9,18,2015-01-09 00:00:00,16,72,115
10885,9,18,2015-01-11 00:00:00,6,193,925
10886,9,18,2015-01-11 00:00:00,16,37,9
10887,9,18,2015-01-12 00:00:00,19,206,130
10888,9,18,2015-01-15 00:00:00,6,107,153
10889,9,18,2015-01-15 00:00:00,12,238,179
10890,9,18,2015-01-15 00:00:00,16,205,7
10891,9,18,2015-01-17 00:00:00,8,244,17
10892,9,18,2015-01-17 00:00:00,11,107,4
10893,9,19,2015-01-04 00:00:00,1,62,606
10894,9,19,2015-01-04 00:00:00,6,117,16
10895,9,19,2015-01-09 00:00:00,10,188,1326
10896,9,19,2015-01-09 00:00:00,8,156,182
10897,9,19,2015-01-09 00:00:00,11,142,21
10898,9,19,2015-01-09 00:00:00,16,96,11
10899,9,19,2015-01-11 00:00:00,1,191,38
10900,9,19,2015-01-11 00:00:00,18,206,40
10901,9,19,2015-01-13 00:00:00,9,8,144
10902,9,19,2015-01-15 00:00:00,13,140,264
10903,9,19,2015-01-15 00:00:00,1,179,236
10904,9,19,2015-01-15 00:00:00,11,50,101
10905,9,19,2015-01-18 00:00:00,2,32,868
10906,9,19,2015-01-18 00:00:00,12,97,722
10907,9,19,2015-01-18 00:00:00,13,161,417
10908,9,19,2015-01-20 00:00:00,7,111,1217
10909,9,19,2015-01-20 00:00:00,2,156,30
10910,9,19,2015-01-20 00:00:00,2,151,15
10911,9,20,2015-01-03 00:00:00,1,91,323
10912,9,20,2015-01-03 00:00:00,4,68,35
10913,9,20,2015-01-03 00:00:00,5,218,59
10914,9,20,2015-01-03 00:00:00,7,131,0
10915,9,20,2015-01-04 00:00:00,15,89,686
10916,9,20,2015-01-04 00:00:00,9,236,63
10917,9,20,2015-01-04 00:00:00,14,194,10
10918,9,20,2015-01-04 00:00:00,11,163,0
10919,9,20,2015-01-06 00:00:00,9,165,157
10920,9,20,2015-01-06 00:00:00,15,121,153
10921,9,20,2015-01-06 00:00:00,6,231,674
10922,9,20,2015-01-08 00:00:00,19,165,1164
10923,9,20,2015-01-08 00:00:00,7,215,81
10924,9,20,2015-01-08 00:00:00,13,88,161
10925,9,20,2015-01-11 00:00:00,3,17,564
10926,9,20,2015-01-11 00:00:00,19,50,148
10927,9,20,2015-01-12 00:00:00,8,128,712
10928,9,20,2015-01-12 00:00:00,10,190,13
10929,9,20,2015-01-12 00:00:00,13,45,7
10930,9,20,2015-01-12 00:00:00,10,243,0
10931,9,20,2015-01-16 00:00:00,10,66,1
10932,9,20,2015-01-17 00:00:00,4,110,377
10933,9,20,2015-01-17 00:00:00,9,28,229
10934,9,20,2015-01-17 00:00:00,9,235,196
10935,9,20,2015-01-17 00:00:00,17,172,94
10936,9,20,2015-01-19 00:00:00,3,23,150
10937,9,20,2015-01-19 00:00:00,4,75,237
10938,9,20,2015-01-19 00:00:00,13,17,11
10939,9,20,2015-01-19 00:00:00,8,33,234
10940,9,20,2015-01-20 00:00:00,14,182,18
10941,9,21,2015-01-04 00:00:00,9,142,340
10942,9,21,2015-01-04 00:00:00,6,38,246
10943,9,21,2015-01-04 00:00:00,9,185,4
10944,9,21,2015-01-04 00:00:00,8,118,22
10945,9,21,2015-01-08 00:00:00,11,63,1221
10946,9,21,2015-01-08 00:00:00,17,222,247
10947,9,21,2015-01-08 00:00:00,1,138,149
10948,9,21,2015-01-12 00:00:00,18,233,619
10949,9,21,2015-01-14 00:00:00,14,115,1610
10950,9,21,2015-01-14 00:00:00,11,115,81
10951,9,21,2015-01-15 00:00:00,10,157,20
10952,9,21,2015-01-15 00:00:00,4,165,91
10953,9,21,2015-01-15 00:00:00,10,229,124
10954,9,21,2015-01-15 00:00:00,16,180,104
10955,9,21,2015-01-19 00:00:00,13,147,2395
10956,9,21,2015-01-19 00:00:00,2,123,75
10957,9,21,2015-01-19 00:00:00,10,27,751
10958,9,21,2015-01-19 00:00:00,18,79,223
10959,9,21,2015-01-20 00:00:00,9,165,258
10960,9,21,2015-01-20 00:00:00,18,15,216
10961,9,21,2015-01-20 00:00:00,14,35,13
10962,9,22,2015-01-04 00:00:00,2,41,1132
10963,9,22,2015-01-08 00:00:00,3,190,221
10964,9,22,2015-01-08 00:00:00,2,28,207
10965,9,22,2015-01-09 00:00:00,9,209,882
10966,9,22,2015-01-09 00:00:00,16,31,20
10967,9,22,2015-01-10 00:00:00,12,60,46
10968,9,22,2015-01-10 00:00:00,2,235,196
10969,9,22,2015-01-10 00:00:00,5,136,71
10970,9,22,2015-01-10 00:00:00,3,167,20
10971,9,22,2015-01-11 00:00:00,16,131,11
10972,9,22,2015-01-13 00:00:00,2,155,614
10973,9,22,2015-01-13 00:00:00,4,173,16
10974,9,22,2015-01-13 00:00:00,9,15,14
10975,9,22,2015-01-13 00:00:00,16,78,6
10976,9,22,2015-01-16 00:00:00,8,89,1504
